0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 
0, 0, 0, 0, 0, 0, 0, 0, 10, 7214, 116, 0, 0, 0, 0, 0, 1, 4713, 92294, 149, 0, 0, 0, 0, 0, 105, 20015, 54979, 57, 0, 0, 0, 0, 2, 327, 8743, 28330, 9, 0, 0, 0, 0, 6, 293, 3891, 7658, 0, 0, 0, 0, 0, 0, 0, 45, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 945, 29, 0, 0, 0, 0, 0, 2, 549, 9765, 124, 0, 0, 0, 0, 1, 231, 4722, 30541, 56, 0, 0, 0, 0, 12, 642, 12369, 54861, 164, 0, 0, 0, 2, 144, 554, 19249, 45892, 1, 0, 0, 0, 0, 36, 0, 1213, 220, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 883, 24, 0, 0, 0, 0, 0, 1, 580, 12397, 46, 0, 0, 0, 0, 0, 174, 3919, 18655, 51, 0, 0, 0, 0, 12, 722, 8492, 61940, 309, 0, 0, 0, 0, 182, 663, 23668, 86944, 4, 0, 0, 0, 0, 53, 3, 4007, 5233, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 262, 14, 0, 0, 0, 0, 0, 7, 219, 3623, 30, 0, 0, 0, 0, 0, 123, 1642, 7125, 45, 0, 0, 0, 0, 7, 422, 3621, 19589, 10, 0, 0, 0, 1, 58, 71, 4118, 3685, 0, 0, 0, 0, 1, 59, 0, 71, 127, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 2, 0, 0, 0, 0, 0, 0, 77, 3027, 30, 0, 0, 0, 0, 0, 23, 1514, 34929, 222, 0, 0, 0, 0, 3, 870, 15556, 76639, 41, 0, 0, 0, 0, 28, 265, 9209, 28578, 3, 0, 0, 0, 0, 14, 9, 1572, 2028, 0, 0, 0, 0, 0, 0, 0, 73, 2, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 5, 0, 0, 0, 0, 0, 1, 110, 2892, 8, 0, 0, 0, 0, 1, 333, 1374, 18086, 40, 0, 0, 0, 0, 19, 643, 6434, 64489, 59, 0, 0, 0, 0, 49, 258, 8425, 23129, 0, 0, 0, 0, 0, 0, 0, 17, 0, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 17, 3481, 78, 0, 0, 0, 0, 0, 12, 2251, 23771, 177, 0, 0, 0, 0, 0, 572, 9364, 53837, 118, 0, 0, 0, 0, 29, 907, 19950, 115307, 183, 0, 0, 0, 0, 107, 209, 25170, 45689, 2, 0, 0, 0, 0, 9, 0, 951, 857, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 843, 9, 0, 0, 0, 0, 0, 3, 684, 28830, 262, 0, 0, 0, 0, 0, 474, 12082, 68366, 84, 0, 0, 0, 0, 29, 639, 11602, 34211, 11, 0, 0, 0, 2, 54, 192, 2596, 3623, 8, 0, 0, 0, 0, 101, 0, 734, 1826, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 1577, 67, 0, 0, 0, 0, 0, 3, 1074, 19659, 246, 0, 0, 0, 0, 0, 503, 8996, 63539, 176, 0, 0, 0, 0, 31, 1007, 30196, 186452, 958, 0, 0, 0, 3, 191, 1463, 71526, 348937, 2, 0, 0, 0, 0, 87, 1, 2528, 2093, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 492, 4, 0, 0, 0, 0, 0, 1, 519, 10480, 80, 0, 0, 0, 0, 0, 73, 4963, 21282, 13, 0, 0, 0, 0, 1, 242, 4975, 6243, 1, 0, 0, 0, 0, 13, 53, 718, 466, 0, 0, 0, 0, 0, 0, 1, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 26, 3345, 52, 0, 0, 0, 0, 0, 8, 2272, 43009, 39, 0, 0, 0, 0, 0, 76, 8810, 13470, 15, 0, 0, 0, 0, 0, 101, 783, 2625, 0, 0, 0, 0, 0, 9, 107, 388, 450, 0, 0, 0, 0, 0, 5, 3, 19, 5, 0, 0, 0, 0, 0, 6, 0, 2, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 265, 0, 0, 0, 0, 0, 0, 0, 170, 5652, 186, 0, 0, 0, 0, 1, 425, 3912, 56395, 110, 0, 0, 0, 0, 24, 735, 14603, 62400, 32, 0, 0, 0, 1, 64, 195, 6783, 11801, 2, 0, 0, 0, 0, 85, 0, 1440, 2000, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 1775, 34, 0, 0, 0, 0, 0, 17, 1304, 14742, 9, 0, 0, 0, 0, 0, 226, 3495, 8073, 0, 0, 0, 0, 0, 8, 80, 1020, 2297, 0, 0, 0, 0, 0, 9, 15, 72, 83, 0, 0, 0, 0, 1, 32, 0, 33, 88, epithelium
57363, 1622, 0, 0, 0, 0, 0, 0, 51744, 1892962, 824, 0, 0, 0, 0, 0, 57, 193264, 518543, 217, 0, 0, 0, 0, 0, 141, 70136, 186981, 99, 0, 0, 0, 0, 0, 379, 37465, 91695, 48, 0, 0, 0, 0, 11, 200, 15953, 44052, 1, 0, 0, 0, 0, 17, 36, 2454, 2136, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 41, 7384, 44, 0, 0, 0, 0, 0, 29, 3552, 25776, 18, 0, 0, 0, 0, 1, 249, 3311, 7354, 4, 0, 0, 0, 0, 4, 66, 861, 2304, 1, 0, 0, 0, 0, 6, 16, 437, 441, 0, 0, 0, 0, 1, 29, 0, 30, 24, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 269, 40278, 367, 0, 0, 0, 0, 0, 30, 21052, 158142, 36, 0, 0, 0, 0, 0, 70, 7575, 15478, 2, 0, 0, 0, 0, 0, 184, 1128, 2434, 3, 0, 0, 0, 0, 7, 39, 282, 784, 0, 0, 0, 0, 0, 5, 15, 129, 487, 0, 0, 0, 0, 1, 83, 0, 99, 1021, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 398, 6, 0, 0, 0, 0, 0, 0, 257, 5873, 240, 0, 0, 0, 0, 1, 433, 3661, 39373, 208, 0, 0, 0, 0, 31, 559, 15177, 49692, 75, 0, 0, 0, 0, 76, 141, 13782, 27419, 5, 0, 0, 0, 2, 365, 0, 3309, 19538, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 4, 11, 3, 0, 0, 0, 0, 0, 0, 15, 3675, 61, 0, 0, 0, 0, 0, 1, 1983, 17782, 245, 0, 0, 0, 0, 0, 163, 7332, 43269, 191, 0, 0, 0, 0, 11, 544, 20575, 124975, 1375, 0, 0, 0, 2, 192, 3015, 68401, 977863, 874, 0, 0, 0, 0, 1390, 5, 171073, 390995, stroma
0, 0, 0, 0, 0, 0, 0, 0, 17, 9736, 152, 0, 0, 0, 0, 0, 3, 5928, 178441, 46, 0, 0, 0, 0, 0, 42, 11862, 61534, 25, 0, 0, 0, 0, 0, 222, 4255, 14417, 1, 0, 0, 0, 0, 7, 57, 1652, 5963, 1, 0, 0, 0, 0, 6, 51, 805, 3054, 2, 0, 0, 0, 0, 266, 0, 716, 9875, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 4138, 128, 0, 0, 0, 0, 0, 15, 3606, 43823, 63, 0, 0, 0, 0, 1, 346, 8585, 22501, 4, 0, 0, 0, 0, 4, 94, 1302, 1359, 0, 0, 0, 0, 0, 4, 5, 92, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 1180, 44, 0, 0, 0, 0, 0, 0, 1428, 111728, 531, 0, 0, 0, 0, 0, 210, 45165, 193823, 41, 0, 0, 0, 0, 2, 382, 6886, 17577, 4, 0, 0, 0, 0, 7, 31, 1513, 1372, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 78, 3924, 138, 0, 0, 0, 0, 0, 35, 3610, 67169, 117, 0, 0, 0, 0, 1, 375, 16141, 21859, 5, 0, 0, 0, 0, 6, 98, 793, 1510, 0, 0, 0, 0, 0, 11, 9, 50, 7, 0, 0, 0, 0, 0, 3, 0, 1, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 261, 47830, 253, 0, 0, 0, 0, 0, 12, 18621, 167093, 226, 0, 0, 0, 0, 0, 183, 39975, 84527, 7, 0, 0, 0, 0, 0, 233, 5905, 12750, 10, 0, 0, 0, 0, 8, 212, 3180, 11958, 2, 0, 0, 0, 1, 11, 16, 625, 482, 0, 0, 0, 0, 0, 0, 0, 3, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 298, 6, 0, 0, 0, 0, 0, 3, 242, 7019, 48, 0, 0, 0, 0, 1, 294, 2984, 19957, 22, 0, 0, 0, 1, 15, 396, 5608, 16343, 8, 0, 0, 0, 0, 22, 66, 1276, 1644, 0, 0, 0, 0, 2, 51, 0, 174, 160, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77, 4584, 89, 0, 0, 0, 0, 0, 18, 3372, 135559, 533, 0, 0, 0, 0, 0, 1435, 43509, 237461, 192, 0, 0, 0, 0, 55, 575, 37320, 79675, 16, 0, 0, 0, 0, 25, 79, 5103, 10004, 0, 0, 0, 0, 1, 98, 0, 235, 986, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 8, 37, 4, 0, 0, 0, 0, 0, 0, 53, 3488, 23, 0, 0, 0, 0, 0, 8, 1758, 10613, 41, 0, 0, 0, 0, 0, 338, 4423, 18850, 63, 0, 0, 0, 1, 30, 534, 8745, 44029, 27, 0, 0, 0, 1, 56, 146, 9177, 12595, 0, 0, 0, 0, 0, 13, 0, 541, 338, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 290, 23, 0, 0, 0, 0, 0, 0, 337, 13174, 159, 0, 0, 0, 0, 0, 20, 6415, 59951, 187, 0, 0, 0, 0, 1, 614, 20492, 63879, 67, 0, 0, 0, 0, 16, 576, 13428, 36341, 8, 0, 0, 0, 1, 69, 96, 4701, 3756, 0, 0, 0, 0, 0, 3, 0, 67, 5, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 636, 5, 0, 0, 0, 0, 0, 0, 283, 3212, 54, 0, 0, 0, 0, 1, 140, 1746, 10603, 42, 0, 0, 0, 0, 15, 526, 5834, 53244, 166, 0, 0, 0, 2, 106, 754, 17940, 70412, 0, 0, 0, 0, 0, 70, 0, 2137, 1404, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 122, 10, 0, 0, 0, 0, 0, 0, 265, 15996, 427, 0, 0, 0, 0, 0, 49, 9268, 219573, 1345, 0, 0, 0, 0, 1, 1758, 82123, 368038, 364, 0, 0, 0, 0, 42, 788, 55460, 117946, 33, 0, 0, 0, 0, 36, 34, 7879, 9307, 0, 0, 0, 0, 0, 0, 0, 887, 3165, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 15, 0, 0, 0, 0, 0, 0, 2, 88, 4818, 92, 0, 0, 0, 0, 1, 475, 3012, 28815, 28, 0, 0, 0, 0, 28, 305, 5926, 20054, 9, 0, 0, 0, 0, 35, 75, 2764, 2774, 0, 0, 0, 1, 1, 29, 0, 25, 55, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 145, 11, 0, 0, 0, 0, 0, 1, 203, 8600, 264, 0, 0, 0, 0, 0, 27, 5768, 83214, 307, 0, 0, 0, 0, 0, 618, 24970, 81979, 101, 0, 0, 0, 0, 14, 537, 15109, 29666, 18, 0, 0, 0, 0, 46, 117, 4234, 6965, 1, 0, 0, 0, 0, 6, 2, 1800, 4119, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 328, 8, 0, 0, 0, 0, 0, 2, 211, 18944, 296, 0, 0, 0, 0, 2, 1092, 8923, 107706, 27, 0, 0, 0, 0, 31, 286, 12914, 20605, 1, 0, 0, 0, 1, 25, 95, 1051, 2161, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 2, 467, 18, 0, 0, 0, 0, 0, 2, 823, 24553, 45, 0, 0, 0, 0, 0, 41, 4082, 19294, 22, 0, 0, 0, 0, 2, 292, 4151, 20994, 48, 0, 0, 0, 0, 16, 274, 6338, 40512, 51, 0, 0, 0, 1, 42, 200, 7715, 39888, 0, 0, 0, 0, 0, 0, 0, 233, 50, epithelium
48, 1, 0, 0, 0, 0, 0, 0, 66, 1066, 31, 0, 0, 0, 0, 0, 0, 1209, 91778, 224, 0, 0, 0, 0, 0, 132, 27254, 72740, 21, 0, 0, 0, 0, 0, 174, 8344, 14235, 19, 0, 0, 0, 0, 3, 145, 1023, 4083, 7, 0, 0, 0, 0, 31, 94, 712, 2986, 2, 0, 0, 0, 2, 165, 0, 580, 2266, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 2514, 80, 0, 0, 0, 0, 0, 13, 2395, 158031, 610, 0, 0, 0, 0, 1, 1729, 46526, 340499, 128, 0, 0, 0, 0, 16, 516, 28317, 101270, 40, 0, 0, 0, 0, 30, 84, 8985, 23850, 0, 0, 0, 0, 0, 0, 0, 31, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 107, 3, 0, 0, 0, 0, 0, 0, 131, 15084, 811, 0, 0, 0, 0, 2, 765, 11712, 171416, 200, 0, 0, 0, 0, 51, 1060, 38105, 74903, 9, 0, 0, 0, 0, 116, 186, 6678, 6272, 0, 0, 0, 0, 0, 1, 0, 117, 27, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 0, 0, 0, 0, 0, 0, 0, 202, 27106, 39, 0, 0, 0, 0, 0, 23, 8634, 187732, 86, 0, 0, 0, 0, 0, 778, 25164, 109551, 13, 0, 0, 0, 0, 24, 371, 6764, 22622, 5, 0, 0, 0, 0, 35, 162, 2616, 8772, 1, 0, 0, 0, 0, 106, 0, 588, 4307, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 4, 91, 0, 0, 0, 0, 0, 0, 0, 340, 18182, 124, 0, 0, 0, 0, 0, 62, 8380, 84908, 27, 0, 0, 0, 0, 2, 210, 5667, 15877, 0, 0, 0, 0, 0, 5, 96, 680, 1281, 5, 0, 0, 0, 0, 0, 0, 89, 131, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 54, 4216, 101, 0, 0, 0, 0, 0, 13, 2479, 48010, 202, 0, 0, 0, 0, 1, 884, 13574, 134588, 236, 0, 0, 0, 0, 52, 681, 21829, 70736, 14, 0, 0, 0, 0, 15, 59, 1245, 4024, 0, 0, 0, 0, 0, 0, 0, 28, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 417, 21, 0, 0, 0, 0, 0, 0, 722, 62234, 92, 0, 0, 0, 0, 0, 69, 16923, 72301, 23, 0, 0, 0, 0, 1, 281, 6873, 15745, 6, 0, 0, 0, 0, 13, 86, 1413, 3564, 0, 0, 0, 0, 0, 6, 32, 353, 688, 0, 0, 0, 0, 1, 170, 0, 210, 3517, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 175, 1, 0, 0, 0, 0, 0, 0, 113, 2687, 11, 0, 0, 0, 0, 0, 15, 1327, 10217, 47, 0, 0, 0, 0, 1, 331, 3745, 20011, 55, 0, 0, 0, 0, 16, 545, 8454, 35636, 26, 0, 0, 0, 1, 46, 135, 6966, 11182, 0, 0, 0, 0, 0, 1, 0, 409, 247, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 419, 8, 0, 0, 0, 0, 0, 0, 279, 3661, 48, 0, 0, 0, 0, 1, 101, 1771, 11120, 82, 0, 0, 0, 0, 5, 404, 5688, 66005, 673, 0, 0, 0, 0, 158, 1553, 35449, 270933, 129, 0, 0, 0, 2, 555, 4, 49883, 65158, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 7, 0, 0, 0, 0, 0, 0, 46, 651, 16, 1, 0, 0, 0, 0, 101, 302, 4087, 23, 0, 0, 0, 0, 3, 390, 2094, 11977, 48, 0, 0, 0, 1, 62, 398, 4796, 39062, 4, 0, 0, 0, 1, 58, 0, 2189, 2819, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 228, 7620, 39, 0, 0, 0, 0, 0, 70, 4041, 13017, 1, 0, 0, 0, 0, 0, 52, 1277, 1945, 2, 0, 0, 0, 0, 5, 68, 456, 1518, 0, 0, 0, 0, 0, 7, 14, 146, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 131, 2, 0, 0, 0, 0, 0, 1, 135, 2637, 9, 0, 0, 0, 0, 2, 254, 1095, 18247, 30, 0, 0, 0, 0, 13, 722, 4237, 50305, 23, 0, 0, 0, 0, 70, 115, 4167, 11724, 0, 0, 0, 0, 0, 3, 0, 20, 0, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 578, 16, 0, 0, 0, 0, 0, 5, 871, 14725, 0, 0, 0, 0, 0, 2, 353, 1659, 21176, 17, 0, 0, 0, 0, 12, 413, 4118, 60481, 7, 0, 0, 0, 0, 25, 144, 3474, 7401, 0, 0, 0, 0, 0, 4, 0, 80, 37, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 1126, 67, 0, 0, 0, 0, 0, 6, 687, 6113, 122, 0, 0, 0, 0, 0, 148, 2850, 17857, 121, 0, 0, 0, 0, 11, 481, 10932, 49901, 359, 0, 0, 0, 4, 144, 982, 26160, 121015, 2, 0, 0, 0, 1, 37, 8, 5930, 1416, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 4, 0, 0, 0, 0, 0, 0, 21, 3031, 126, 0, 0, 0, 0, 0, 9, 2567, 103644, 212, 0, 0, 0, 0, 1, 643, 23598, 84013, 63, 0, 0, 0, 0, 12, 360, 12228, 36482, 16, 0, 0, 0, 0, 71, 225, 6660, 14122, 6, 0, 0, 0, 0, 164, 0, 2516, 11700, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 1, 332, 19, 0, 0, 0, 0, 0, 0, 265, 6854, 54, 0, 0, 0, 0, 0, 20, 2449, 13572, 98, 0, 0, 0, 0, 0, 169, 6059, 20910, 153, 0, 0, 0, 0, 12, 504, 13056, 79299, 423, 0, 0, 0, 1, 168, 893, 35895, 129321, 6, 0, 0, 0, 1, 357, 8, 12030, 14051, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 3, 0, 0, 0, 0, 0, 0, 42, 754, 11, 0, 0, 0, 0, 1, 164, 433, 4882, 31, 0, 0, 0, 0, 5, 493, 2077, 26350, 43, 0, 0, 0, 2, 58, 208, 5621, 14741, 0, 0, 0, 0, 0, 0, 0, 162, 30, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 182, 7786, 83, 0, 0, 0, 0, 2, 320, 4426, 27005, 12, 0, 0, 0, 0, 6, 286, 3513, 19372, 88, 0, 0, 0, 1, 60, 320, 6638, 20741, 0, 0, 0, 0, 0, 17, 0, 366, 282, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 115, 12731, 173, 0, 0, 0, 0, 0, 9, 6815, 181739, 56, 0, 0, 0, 0, 0, 84, 13447, 26189, 4, 0, 0, 0, 0, 0, 25, 859, 2346, 2, 0, 0, 0, 0, 0, 18, 358, 966, 0, 0, 0, 0, 0, 4, 7, 32, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
3, 1, 0, 0, 0, 0, 0, 0, 225, 29479, 258, 0, 0, 0, 0, 0, 22, 12293, 109608, 57, 0, 0, 0, 0, 0, 69, 16028, 28837, 6, 0, 0, 0, 0, 0, 169, 3528, 5463, 1, 0, 0, 0, 0, 6, 76, 1199, 2512, 0, 0, 0, 0, 0, 7, 10, 359, 463, 0, 0, 0, 0, 0, 0, 0, 2, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 150, 13, 0, 0, 0, 0, 0, 0, 121, 3778, 81, 0, 0, 0, 0, 0, 193, 1884, 18275, 212, 0, 0, 0, 0, 10, 392, 9006, 58688, 242, 0, 0, 0, 2, 106, 1825, 26320, 322674, 236, 0, 0, 0, 0, 492, 1, 62365, 87374, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 1278, 91, 0, 0, 0, 0, 0, 6, 1175, 19279, 142, 0, 0, 0, 0, 2, 306, 9080, 28373, 44, 0, 0, 0, 0, 10, 315, 9607, 14676, 6, 0, 0, 0, 2, 81, 181, 2444, 3654, 4, 0, 0, 0, 0, 65, 0, 411, 1148, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 7, 0, 0, 0, 0, 0, 0, 272, 111932, 639, 0, 0, 0, 0, 0, 92, 47027, 271896, 241, 0, 0, 0, 0, 0, 1007, 72927, 215657, 388, 0, 0, 0, 0, 53, 1580, 83191, 424828, 391, 0, 0, 0, 2, 204, 736, 83580, 254263, 64, 0, 0, 0, 0, 55, 1, 11651, 23862, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 892, 141, 0, 0, 0, 0, 0, 8, 1535, 74187, 72, 0, 0, 0, 0, 2, 644, 17450, 47772, 23, 0, 0, 0, 0, 31, 331, 5484, 7442, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 3, 0, 0, 0, 0, 0, 0, 63, 4785, 149, 0, 0, 0, 0, 0, 20, 2848, 44141, 746, 0, 0, 0, 0, 1, 1002, 26612, 183477, 585, 0, 0, 0, 0, 71, 1076, 71899, 143647, 61, 0, 0, 0, 0, 89, 352, 26050, 35029, 3, 0, 0, 0, 1, 34, 0, 2527, 2278, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 83, 0, 0, 0, 0, 0, 0, 0, 51, 1375, 91, 0, 0, 0, 0, 0, 6, 1348, 104168, 799, 0, 0, 0, 0, 0, 1216, 45640, 212218, 302, 0, 0, 0, 0, 68, 893, 40401, 133878, 334, 0, 0, 0, 1, 73, 356, 25723, 78151, 7, 0, 0, 0, 3, 137, 0, 3255, 13648, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 20, 0, 0, 0, 0, 0, 0, 261, 27701, 82, 0, 0, 0, 0, 0, 47, 7003, 22804, 7, 0, 0, 0, 0, 2, 172, 2042, 5006, 7, 0, 0, 0, 0, 3, 51, 1141, 2268, 5, 0, 0, 0, 0, 13, 26, 398, 512, 0, 0, 0, 0, 1, 28, 0, 46, 9, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 217, 6, 0, 0, 0, 0, 0, 2, 289, 6728, 94, 0, 0, 0, 0, 0, 260, 2947, 33963, 39, 0, 0, 0, 0, 12, 398, 5138, 17058, 2, 0, 0, 0, 1, 70, 170, 1410, 2700, 0, 0, 0, 0, 0, 23, 0, 166, 131, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 214, 32, 0, 0, 0, 0, 0, 3, 735, 62522, 173, 0, 0, 0, 0, 1, 728, 14064, 70187, 29, 0, 0, 0, 0, 13, 212, 5346, 16174, 6, 0, 0, 0, 0, 9, 40, 1355, 3378, 3, 0, 0, 0, 1, 205, 0, 510, 7236, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 1032, 54, 0, 0, 0, 0, 0, 7, 977, 54605, 153, 0, 0, 0, 0, 3, 782, 14031, 64526, 47, 0, 0, 0, 0, 23, 324, 8556, 21598, 0, 0, 0, 0, 0, 9, 26, 286, 153, 0, 0, 0, 0, 1, 18, 0, 19, 29, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 40, 259, 34, 0, 0, 0, 0, 0, 8, 496, 17199, 72, 0, 0, 0, 0, 2, 487, 5923, 23558, 13, 0, 0, 0, 0, 15, 95, 3478, 5610, 3, 0, 0, 0, 0, 11, 11, 714, 1639, 1, 0, 0, 0, 1, 57, 0, 226, 530, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 587, 6, 0, 0, 0, 0, 0, 0, 388, 7315, 508, 0, 0, 0, 0, 2, 741, 5914, 82096, 145, 0, 0, 0, 1, 55, 652, 21950, 43956, 10, 0, 0, 0, 0, 18, 26, 2801, 2473, 0, 0, 0, 0, 0, 0, 0, 62, 27, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 59, 3493, 12, 0, 0, 0, 0, 0, 9, 1319, 7484, 6, 0, 0, 0, 0, 1, 204, 2324, 7622, 4, 0, 0, 0, 0, 7, 230, 2134, 8054, 0, 0, 0, 0, 1, 26, 84, 990, 1138, 0, 0, 0, 0, 0, 15, 0, 50, 48, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 183, 36298, 346, 0, 0, 0, 0, 0, 63, 17699, 159560, 107, 0, 0, 0, 0, 0, 610, 19857, 47234, 17, 0, 0, 0, 0, 16, 355, 5552, 13403, 10, 0, 0, 0, 2, 31, 58, 1900, 5808, 0, 0, 0, 0, 0, 0, 0, 25, 0, epithelium
